,Date,Close,Open,High,Low,Volume,Change,H-L,O-C,SMA_7,SMA_14,SMA_21,SD_7,SD_21
281,16/04/2021,34200.67,34058.16,34256.75,34058.16,34818000000,0.0,198.5899999999965,-142.50999999999476,34011.124285714286,34021.07071428571,34124.97619047619,148.51498172009372,298.92385462661497
282,15/04/2021,34035.99,33788.53,34068.73,33788.53,32183000000,0.01,280.20000000000437,-247.45999999999913,34018.898571428566,34007.18857142857,34108.49333333333,148.13393156543722,293.5297686324301
283,14/04/2021,33730.89,33668.95,33911.25,33668.95,31867000000,0.0,242.3000000000029,-61.94000000000233,33974.241428571426,33978.46428571428,34094.65714285715,182.5953386070863,304.4816902073185
284,13/04/2021,33677.27,33721.16,33741.64,33545.84,33000000000,0.0,195.8000000000029,43.890000000006694,33954.43714285714,33947.32428571429,34098.92428571429,208.33502639713566,297.57062513929515
285,12/4/2021,33745.4,33775.06,33786.19,33665.54,32902000000,0.0,120.65000000000146,29.659999999996217,33898.450000000004,33938.07785714285,34073.98333333334,203.60624720300018,304.45867436060047
286,9/4/2021,33800.6,33526.19,33810.87,33526.19,31782000000,0.01,284.6800000000003,-274.4099999999962,33895.49285714285,33919.52357142857,34029.11571428572,205.05865443143912,268.23706680062514
287,8/4/2021,33503.57,33469.89,33506.8,33342.64,30619000000,0.0,164.1600000000035,-33.68000000000029,33813.48428571429,33896.89428571429,33968.44,232.9685447909203,232.1034384710817
288,7/4/2021,33446.26,33444.98,33521.76,33347.96,27988000000,0.0,173.8000000000029,-1.2799999999988358,33705.71142857143,33858.41785714286,33915.950952380954,195.48317689182107,218.60358697687437
289,6/4/2021,33430.24,33500.02,33544.79,33380.43,29831000000,0.0,164.36000000000058,69.77999999999884,33619.17571428571,33819.037142857145,33877.850952380955,154.7382731001254,230.47140937470482
290,5/4/2021,33527.19,33222.38,33617.95,33222.38,34515000000,0.01,395.5699999999997,-304.81000000000495,33590.07571428571,33782.15857142857,33849.00142857143,149.28564285292174,234.80949432034714
291,1/4/2021,33153.21,33054.58,33167.17,32985.35,31834000000,0.01,181.8199999999997,-98.62999999999738,33515.21,33734.82357142857,33803.28619047619,215.14797295530295,271.3974395326701
292,31/03/2021,32981.55,33116.04,33173.77,32980.57,41864000000,0.0,193.1999999999971,134.48999999999796,33406.088571428576,33652.26928571428,33760.7480952381,266.51612142807784,324.4426845474013
293,30/03/2021,33066.96,33127.88,33170.93,32988.92,30957000000,0.0,182.01000000000204,60.919999999998254,33301.28285714286,33598.38785714286,33713.44333333333,226.812813550282,349.98879898287475
294,29/03/2021,33171.37,33087.55,33259.0,32905.13,35161000000,0.0,353.8700000000026,-83.81999999999971,33253.82571428571,33533.655,33682.538095238095,211.68227518782103,368.25218449635463
295,26/03/2021,33072.88,32681.07,33098.83,32681.07,38345000000,0.01,417.76000000000204,-391.8099999999977,33200.485714285714,33453.09857142857,33639.107142857145,201.92846166079414,384.24109336662957
296,25/03/2021,32619.48,32346.81,32672.69,32071.41,41349000000,0.01,601.2799999999988,-272.66999999999825,33084.66285714286,33351.919285714284,33574.24571428571,269.4211976143287,435.13422959574183
297,24/03/2021,32420.06,32470.88,32787.99,32418.15,40506000000,0.0,369.8399999999965,50.81999999999971,32926.50142857143,33258.28857142857,33496.939523809524,290.4846850485537,488.53296868782604
298,23/03/2021,32423.15,32691.5,32753.77,32356.28,38813000000,-0.01,397.4900000000016,268.34999999999854,32822.20714285714,33168.70857142857,33430.6180952381,324.5799622958188,535.3600758521128
299,22/03/2021,32731.2,32601.82,32810.35,32512.53,38432000000,0.0,297.8199999999997,-129.38000000000102,32786.44285714286,33096.26571428571,33363.660476190475,317.8184692933335,530.4635078070526
300,19/03/2021,32627.97,32858.36,32858.36,32505.07,84702000000,-0.01,353.2900000000009,230.38999999999942,32723.730000000003,33012.506428571425,33306.83523809524,295.78847689999543,542.7626527280597
301,18/03/2021,32862.3,32928.16,33227.78,32831.25,42102000000,0.0,396.52999999999884,65.86000000000058,32679.577142857142,32966.70142857143,33248.962380952384,234.56295890577294,520.8156265601743
302,17/03/2021,33015.37,32825.52,33047.58,32782.18,39181000000,0.01,265.40000000000146,-189.85000000000582,32671.36142857143,32935.923571428575,33192.519523809526,218.98093900560252,474.70488869927425
303,16/03/2021,32825.95,32966.75,32966.75,32778.23,38791000000,0.0,188.5199999999968,140.8000000000029,32700.85714285714,32892.76,33134.89857142857,224.65969581561302,439.32344243517764
304,15/03/2021,32953.46,32798.84,32973.4,32629.75,36208000000,0.01,343.65000000000146,-154.62000000000262,32777.05714285714,32851.779285714285,33097.87809523809,202.9564655879653,418.86961485220456
305,12/3/2021,32778.64,32462.4,32793.32,32462.4,34829000000,0.01,330.91999999999825,-316.23999999999796,32827.84142857143,32825.02428571429,33055.086190476184,131.55917267310542,402.29336172128484
306,11/3/2021,32485.59,32354.5,32661.59,32345.7,40240000000,0.01,315.8899999999994,-131.09000000000015,32792.75428571428,32789.59857142857,32995.09523809524,183.9500008935048,387.87978365268026
307,10/3/2021,32297.02,31906.96,32389.5,31906.96,41023000000,0.01,482.5400000000009,-390.0600000000013,32745.475714285712,32734.602857142858,32923.49619047619,260.1209318029935,370.1236787818797
308,9/3/2021,31832.74,31892.35,32150.32,31822.64,46374000000,0.0,327.6800000000003,59.609999999996944,32598.395714285714,32638.98642857143,32843.93285714286,423.08160768588044,415.94214683259776
309,8/3/2021,31802.44,31512.15,32148.04,31512.15,49958000000,0.01,635.8899999999994,-290.28999999999724,32425.12,32548.240714285716,32765.655714285716,469.6620970799242,450.1884739595269
310,5/3/2021,31496.3,31029.18,31580.33,30766.81,50535000000,0.02,813.5200000000004,-467.119999999999,32235.170000000002,32468.01357142857,32673.563333333335,543.5944871257697,502.2391740532001
311,4/3/2021,30924.14,31289.01,31461.97,30547.53,55123000000,-0.01,914.4400000000023,364.869999999999,31945.26714285714,32361.162142857145,32549.608571428573,630.8094362727112,593.8866402464217
312,3/3/2021,31270.09,31352.96,31563.31,31260.14,41161000000,0.0,303.1700000000019,82.86999999999898,31729.76,32278.800714285717,32459.936190476194,551.3277646133652,638.6703400543201
313,2/3/2021,31391.52,31535.37,31623.27,31377.16,34128000000,0.0,246.11000000000058,143.84999999999854,31573.464285714286,32183.109285714283,32384.220476190476,446.44945230356615,667.3469112051934
314,1/3/2021,31535.51,31065.9,31668.34,31065.9,38758000000,0.02,602.4399999999987,-469.60999999999694,31464.67714285714,32105.07642857143,32311.294285714288,313.8385571554276,672.6637866914466
315,26/02/2021,30932.37,31401.29,31450.89,30911.37,53891000000,-0.02,539.5200000000004,468.9200000000019,31336.052857142855,31967.22428571429,32204.675238095242,322.2418913240135,706.1343109611436
316,25/02/2021,31402.01,31955.94,31984.77,31293.32,45896000000,-0.02,691.4500000000007,553.9300000000003,31278.84857142857,31851.984285714283,32125.110000000004,253.9573732890848,697.4977458317636
317,24/02/2021,31961.86,31499.75,32009.64,31421.29,41335000000,0.01,588.3499999999985,-462.1100000000006,31345.35714285714,31790.26357142857,32093.794761904766,359.4490789028068,688.9019323362268
318,23/02/2021,31537.35,31501.89,31653.38,31158.76,46192000000,0.0,494.6200000000026,-35.45999999999913,31432.95857142857,31689.11285714286,32051.76095238095,311.16478637726834,694.9027108519949
319,22/02/2021,31521.69,31381.12,31653.48,31286.57,38968000000,0.0,366.90999999999985,-140.5699999999997,31468.90142857143,31599.330714285716,32008.834285714285,303.6568835838805,698.6467014136151
320,19/02/2021,31494.32,31504.13,31647.53,31469.34,35307000000,0.0,178.1899999999987,9.81000000000131,31483.58714285714,31528.52571428571,31949.93523809524,301.7707586188509,686.7388855646745
321,18/02/2021,31493.34,31558.6,31558.6,31285.32,32599000000,0.0,273.27999999999884,65.2599999999984,31477.562857142857,31471.12,31895.905238095238,300.9813492406642,675.2647611541861
322,17/02/2021,31613.02,31485.61,31643.7,31338.76,34586000000,0.0,304.9400000000023,-127.40999999999985,31574.79857142857,31455.425714285717,31836.415714285715,181.87382654246207,639.9779723913574
323,16/02/2021,31522.75,31472.08,31608.63,31443.48,33699000000,0.0,165.15000000000146,-50.669999999998254,31592.04714285714,31435.44785714286,31765.338571428572,167.94795996792075,582.8292164290557
324,12/2/2021,31458.4,31420.8,31475.31,31347.8,26637000000,0.0,127.51000000000204,-37.60000000000218,31520.124285714286,31432.740714285716,31700.217142857146,48.52633541512904,532.6375777692458
325,11/2/2021,31430.7,31466.49,31543.82,31244.36,28468000000,0.0,299.4599999999991,35.79000000000087,31504.88857142857,31468.92357142857,31627.704761904763,58.02861375681249,450.8690864948083
326,10/2/2021,31437.8,31428.02,31511.44,31221.32,32839000000,0.0,290.119999999999,-9.779999999998836,31492.90428571429,31480.902857142853,31563.855238095242,62.472856469756906,366.8418299440145
327,9/2/2021,31375.83,31359.88,31439.47,31245.86,31014000000,0.0,193.61000000000058,-15.950000000000728,31475.977142857144,31479.782142857144,31511.00952380952,76.50254216297033,301.543614001778
328,8/2/2021,31385.76,31191.2,31386.1,31191.2,32841000000,0.01,194.89999999999782,-194.55999999999767,31460.608571428573,31469.085714285717,31467.616190476187,82.9660039687418,242.5802329648079
329,5/2/2021,31148.24,31093.81,31252.18,31083.22,29500000000,0.0,168.95999999999913,-54.43000000000029,31394.21142857143,31484.505,31435.02095238095,118.87315626840804,236.989208909502
330,4/2/2021,31055.86,30737.78,31065.96,30737.78,34149000000,0.01,328.1800000000003,-318.08000000000175,31327.51285714286,31459.78,31399.469523809523,158.95680364198248,235.10657035751248
331,3/2/2021,30723.6,30689.65,30793.41,30521.31,30731000000,0.0,272.09999999999854,-33.94999999999709,31222.541428571425,31371.33285714286,31362.67428571428,265.2199972624489,276.08819063160036
332,2/2/2021,30687.48,30276.88,30840.54,30276.88,33817000000,0.02,563.6599999999999,-410.59999999999854,31116.367142857143,31310.627857142856,31351.404761904763,312.54326914966305,298.781001599347
333,1/2/2021,30211.91,30054.73,30335.91,30014.97,35024000000,0.01,320.9399999999987,-157.1800000000003,30941.239999999998,31217.072142857138,31301.015238095235,425.46774241254724,388.839091009016
334,29/01/2021,29982.62,30553.91,30553.91,29856.3,53804000000,-0.02,697.6100000000006,571.2900000000009,30742.21,31109.093571428577,31233.92476190476,506.44678052122373,482.66799634607014
335,28/01/2021,30603.36,30377.19,30951.41,30377.19,46734000000,0.01,574.2200000000012,-226.1700000000019,30630.43857142857,31045.523571428574,31189.536666666663,419.64326184821306,496.2181875988434
336,27/01/2021,30303.17,30893.78,30893.78,30206.91,56647000000,-0.02,686.869999999999,590.6100000000006,30509.714285714286,30951.962857142855,31159.574761904758,363.67767999824196,530.3446491167264
337,26/01/2021,30937.04,30968.55,31121.42,30921.71,38187000000,0.0,199.70999999999913,31.5099999999984,30492.739999999998,30910.126428571424,31137.433333333338,335.6297488309605,529.4223603361409
338,25/01/2021,30960.0,30989.85,30989.85,30564.06,47735000000,0.0,425.78999999999724,29.849999999998545,30526.51142857143,30874.52642857143,31089.725714285712,372.5891329797692,495.46784034514326
339,22/01/2021,30996.98,31141.56,31141.56,30908.47,43604000000,-0.01,233.09000000000015,144.58000000000175,30570.725714285712,30843.54642857143,31063.99380952381,411.2342086883874,484.9792332310043
340,21/01/2021,31176.01,31198.01,31272.22,31120.92,42315000000,0.0,151.3000000000029,22.0,30708.454285714284,30824.847142857143,31047.53285714286,431.95634045840444,474.41905186449094
341,20/01/2021,31188.38,31017.54,31235.98,30997.79,38498000000,0.01,238.1899999999987,-170.84000000000015,30880.705714285716,30811.457857142854,31032.964285714286,320.2387335445222,464.60901806388887
342,19/01/2021,30930.52,30887.42,31086.62,30865.03,38775000000,0.0,221.59000000000015,-43.10000000000218,30927.442857142858,30778.940714285713,31006.163333333338,295.96941647874047,452.8076696942257
343,15/01/2021,30814.26,30926.77,30941.98,30612.67,44002000000,-0.01,329.3100000000013,112.51000000000204,31000.455714285716,30755.085,30968.127142857138,136.2381436878827,432.3693908361429
344,14/01/2021,30991.52,31085.67,31223.78,30982.24,42970000000,0.0,241.53999999999724,94.14999999999782,31008.23857142857,30750.489285714288,30942.830476190473,133.54105167038958,413.42279608816375
345,13/01/2021,31060.47,31084.88,31153.37,30992.05,41514000000,0.0,161.3199999999997,24.409999999999854,31022.591428571428,30774.551428571427,30923.88142857143,132.88993295668465,397.4201111965198
346,12/1/2021,31068.69,31015.01,31114.56,30888.76,36287000000,0.0,225.8000000000029,-53.68000000000029,31032.835714285717,30801.780714285713,30906.64285714286,133.3497412652785,381.8847220327476
347,11/1/2021,31008.69,31015.37,31096.98,30832.06,36379000000,0.0,264.91999999999825,6.680000000000291,31008.932857142856,30858.693571428572,30886.209047619042,117.45753441460211,363.0589604591132
348,8/1/2021,31097.97,31069.58,31140.67,30793.27,38565000000,0.0,347.3999999999978,-28.389999999999418,30996.01714285714,30938.361428571425,30872.97761904762,97.75501721527544,349.118440832985
349,7/1/2021,31041.13,30901.18,31193.4,30897.86,43062000000,0.01,295.5400000000009,-139.95000000000073,31011.818571428572,30969.63071428571,30856.56666666667,94.28127994411206,331.4624760873296
350,6/1/2021,30829.4,30362.78,31022.65,30313.07,50043000000,0.01,709.5800000000017,-466.6200000000026,31013.981428571427,31007.21857142857,30841.383809523813,89.02074560404255,324.66684873170385
351,5/1/2021,30391.6,30204.25,30504.89,30141.78,35091000000,0.01,363.1100000000006,-187.34999999999854,30928.278571428575,30968.25857142857,30809.752380952385,252.6484473490965,334.92276718620826
352,4/1/2021,30223.89,30627.47,30674.28,29881.82,47673000000,-0.01,792.4599999999991,403.58000000000175,30808.76714285714,30915.679285714286,30785.956666666672,356.29932232714003,358.2866687360241
353,31/12/2020,30606.48,30417.64,30637.47,30344.5,28706000000,0.01,292.97000000000116,-188.84000000000015,30742.737142857142,30887.786428571428,30782.099523809527,342.6698393363304,359.8324979283928
354,30/12/2020,30409.56,30415.09,30525.35,30393.04,29614000000,0.0,132.30999999999767,5.529999999998836,30657.147142857142,30833.04,30791.51142857143,339.98339722815274,346.5110295553088
355,29/12/2020,30335.67,30492.07,30588.79,30274.24,35887000000,0.0,314.5499999999993,156.40000000000146,30548.247142857144,30772.132142857146,30808.323333333334,294.2619451964654,312.16570070069037
356,28/12/2020,30403.97,30283.23,30525.56,30283.23,30308000000,0.01,242.33000000000175,-120.7400000000016,30457.22428571429,30734.52142857143,30798.828571428574,199.7610296385298,321.60122694647583
357,24/12/2020,30199.87,30155.92,30209.67,30099.3,14644000000,0.0,110.36999999999898,-43.95000000000073,30367.29142857143,30690.636428571426,30793.90952380952,135.72511944356322,330.2357337348342
358,23/12/2020,30129.83,30046.73,30292.53,30046.73,27538000000,0.0,245.79999999999927,-83.10000000000218,30329.895714285714,30629.08714285714,30755.470952380954,161.5218228669404,358.5108142158018
359,22/12/2020,30015.51,30200.2,30200.2,29992.89,39252000000,-0.01,207.3100000000013,184.69000000000233,30300.127142857145,30554.447142857145,30710.495238095235,199.13721673970014,389.4759970483787
360,21/12/2020,30216.45,30159.0,30304.14,29755.53,44569000000,0.0,548.6100000000006,-57.45000000000073,30244.40857142857,30493.57285714286,30673.327142857142,146.828507272885,397.9213119852641
361,18/12/2020,30179.05,30314.26,30343.59,30029.44,79823000000,0.0,314.15000000000146,135.20999999999913,30211.47857142857,30434.312857142857,30625.852857142854,128.2950489353373,394.40571026809806
362,17/12/2020,30303.37,30216.0,30323.78,30216.0,34553000000,0.0,107.77999999999884,-87.36999999999898,30206.864285714284,30377.555714285718,30583.70952380952,123.57804536246249,378.24452547978
363,16/12/2020,30154.54,30191.38,30236.03,30080.11,34954000000,0.0,155.91999999999825,36.840000000000146,30171.231428571427,30314.227857142858,30546.758095238092,88.15560531237813,380.5662771014523
364,15/12/2020,30199.31,29919.09,30243.26,29894.95,41948000000,0.01,348.3099999999977,-280.22000000000116,30171.15142857143,30269.221428571425,30517.474761904767,88.12553365129295,382.6074325818368
365,14/12/2020,29861.55,30123.91,30325.79,29849.15,37198000000,-0.01,476.6399999999994,262.3600000000006,30132.825714285715,30231.360714285718,30463.666666666668,147.45633227823262,391.9493475871821
366,11/12/2020,30046.37,29988.21,30071.13,29820.84,39601000000,0.0,250.29000000000087,-58.159999999999854,30137.234285714283,30218.680714285718,30415.376190476185,143.77979967858735,376.9268323500667
367,10/12/2020,29999.26,30032.55,30063.87,29876.82,32693000000,0.0,187.04999999999927,33.29000000000087,30106.207142857143,30175.30785714286,30364.45095238095,147.22928475971202,355.9037448380539
368,9/12/2020,30068.81,30229.81,30319.7,29951.85,38374000000,0.0,367.8500000000022,161.0,30090.45857142857,30150.96857142857,30319.694761904764,143.99948824446457,328.9106022719575
369,8/12/2020,30173.88,29997.95,30246.22,29972.07,31483000000,0.0,274.15000000000146,-175.9300000000003,30071.96,30139.412142857145,30275.690476190477,118.07313694084266,277.35621174850473
370,7/12/2020,30069.79,30233.03,30233.03,29967.22,37058000000,0.0,265.8099999999977,163.23999999999796,30059.852857142858,30115.542142857146,30229.436190476186,112.40311839177429,217.95619600160478
371,4/12/2020,30218.26,29989.56,30218.26,29989.56,36309000000,0.01,228.6999999999971,-228.6999999999971,30062.559999999998,30116.855714285717,30200.33428571428,116.47603043996641,169.1864450730253
372,3/12/2020,29969.52,29920.83,30110.88,29877.27,40841000000,0.0,233.61000000000058,-48.68999999999869,30077.984285714287,30105.405,30180.235238095236,89.42972601781575,170.3951758323217
373,2/12/2020,29883.79,29695.09,29902.51,29599.29,38933000000,0.0,303.2199999999975,-188.70000000000073,30054.75857142857,30095.99642857143,30164.039999999997,116.13352680429976,181.8180903286038
374,1/12/2020,29823.92,29797.5,30083.31,29797.5,43544000000,0.01,285.8100000000013,-26.419999999998254,30029.71,30067.95857142857,30126.77523809524,145.33657167779725,166.1208758914356
375,30/11/2020,29638.64,29854.51,29854.51,29463.64,56121000000,-0.01,390.869999999999,215.86999999999898,29968.257142857143,30029.35785714286,30090.06476190476,204.82027639910336,184.65249212221403
376,27/11/2020,29910.37,29911.33,30015.13,29819.98,17810000000,0.0,195.15000000000146,0.9600000000027649,29930.61285714286,30001.286428571428,30069.81238095238,183.87431846474877,179.6226313408339
377,25/11/2020,29872.47,30058.87,30058.87,29806.25,32419000000,-0.01,252.61999999999898,186.39999999999782,29902.424285714285,29981.13857142857,30044.50285714286,173.83264738144214,167.1999525783142
378,24/11/2020,30046.24,29746.11,30116.51,29746.11,43645000000,0.02,370.3999999999978,-300.130000000001,29877.850000000002,29970.204999999998,30037.187142857147,127.80859934711893,163.37941091885432
379,23/11/2020,29591.27,29332.82,29667.75,29332.82,38902000000,0.01,334.9300000000003,-258.4500000000007,29823.814285714285,29950.899285714284,30011.54142857143,158.79542760729274,188.45480647525255
380,20/11/2020,29263.48,29437.57,29469.89,29231.2,30874000000,-0.01,238.6899999999987,174.09000000000015,29735.19857142857,29894.978571428568,29975.73047619048,260.35365008907934,249.29435638525
381,19/11/2020,29483.23,29370.92,29524.9,29228.38,33316000000,0.0,296.52000000000044,-112.31000000000131,29686.528571428575,29858.119285714285,29940.815238095238,272.5617439187773,264.7606278829441
382,18/11/2020,29438.42,29875.4,29930.85,29432.84,38489000000,-0.01,498.0099999999984,436.9800000000032,29657.925714285713,29813.091428571428,29905.547142857147,288.4663785648751,280.3112881819339
383,17/11/2020,29783.35,29800.15,29872.42,29520.29,37614000000,-0.01,352.1299999999974,16.80000000000291,29639.78,29785.196428571428,29880.78428571429,273.54931755309536,266.0150654314627
384,16/11/2020,29950.44,29672.36,29964.29,29672.36,42076000000,0.02,291.9300000000003,-278.0799999999981,29650.91857142857,29776.671428571426,29871.065238095238,285.91137901113444,259.1530793314701
385,13/11/2020,29479.81,29203.9,29559.25,29203.9,34881000000,0.01,355.34999999999854,-275.90999999999985,29570.0,29723.924999999996,29836.803333333333,230.08560175241448,261.1408592773867
386,12/11/2020,29080.17,29231.91,29311.83,28902.13,37287000000,-0.01,409.7000000000007,151.7400000000016,29496.985714285714,29660.4,29799.594761904762,294.335330129344,308.76354526886
387,11/11/2020,29397.63,29524.35,29593.11,29281.22,37670000000,0.0,311.8899999999994,126.71999999999753,29516.149999999998,29625.674285714285,29768.70238095238,280.64671439452684,315.22492495019765
388,10/11/2020,29420.92,29254.17,29478.86,29126.99,52698000000,0.01,351.869999999999,-166.75,29507.24857142857,29596.88857142857,29741.16238095238,282.84443553785854,319.3120222758023
389,9/11/2020,29157.97,29467.9,29933.83,29130.66,68057000000,0.03,803.1700000000019,309.9300000000003,29467.184285714287,29562.554999999997,29697.789047619044,312.5241237553024,334.1001029180769
390,6/11/2020,28323.4,28399.13,28431.96,28189.5,32858000000,0.0,242.45999999999913,75.72999999999956,29258.62,29449.2,29609.67095238095,498.2998213931749,431.95367007340553
391,5/11/2020,28390.18,28083.37,28495.05,28083.37,39173000000,0.02,411.6800000000003,-306.8100000000013,29035.725714285712,29343.322142857145,29529.689523809528,486.0755008182702,493.59854636699725
392,4/11/2020,27847.66,27512.83,28301.5,27512.83,44989000000,0.01,788.6699999999983,-334.8299999999981,28802.56142857143,29186.280714285716,29416.803809523808,612.5556511709542,589.9270142785742
393,3/11/2020,27480.03,27138.69,27640.21,27138.69,35335000000,0.02,501.52000000000044,-341.34000000000015,28573.97,29035.477857142858,29298.256666666668,770.020684441147,711.0117199767004
394,2/11/2020,26925.05,26691.28,27043.48,26691.28,38227000000,0.02,352.2000000000007,-233.77000000000044,28220.74428571429,28868.447142857138,29157.364285714288,887.3869562724547,865.5388493283431
395,30/10/2020,26501.6,26572.27,26639.18,26143.77,50632000000,-0.01,495.40999999999985,70.67000000000189,27803.69857142857,28655.47357142857,28999.15857142857,914.9024625872725,1026.3120238571717
396,29/10/2020,26659.11,26480.98,26891.89,26290.78,43401000000,0.01,601.1100000000006,-178.13000000000102,27446.71857142857,28456.95142857143,28857.276190476194,775.2706999375303,1133.8094067107286
397,28/10/2020,26519.95,27102.14,27102.14,26497.39,49963000000,-0.03,604.75,582.1899999999987,27189.082857142854,28223.85142857143,28695.82761904762,733.9351104317838,1214.8494577189595
398,27/10/2020,27463.19,27651.18,27707.69,27457.96,37248000000,-0.01,249.72999999999956,187.9900000000016,27056.655714285713,28046.190714285716,28581.1,538.7804469317338,1211.9340194008182
399,26/10/2020,27685.38,28185.82,28185.82,27370.16,40704000000,-0.02,815.6599999999999,500.4399999999987,27033.472857142857,27918.017142857145,28468.678095238094,501.25684589625945,1178.2603292215324
400,23/10/2020,28335.57,28409.65,28436.52,28149.82,35010000000,0.0,286.7000000000007,74.08000000000175,27155.692857142858,27864.831428571426,28408.882857142853,695.1055246204361,1149.964529197524
401,22/10/2020,28363.66,28197.42,28421.31,28040.18,33439000000,0.01,381.130000000001,-166.2400000000016,27361.20857142857,27790.976428571426,28366.034285714286,817.4514940849007,1133.1707990619843
402,21/10/2020,28210.82,28270.66,28450.64,28196.39,30111000000,0.0,254.25,59.840000000000146,27605.382857142857,27704.540714285715,28305.44333333333,771.8945072511294,1104.0921581482257
403,20/10/2020,28308.79,28245.85,28575.03,28243.04,35145000000,0.0,331.98999999999796,-62.94000000000233,27841.051428571427,27643.885000000002,28251.651428571426,681.3587334008271,1073.219455593282
404,19/10/2020,28195.42,28633.55,28711.93,28139.4,36092000000,-0.01,572.5299999999988,438.130000000001,28080.40428571429,27634.74357142857,28176.035714285714,357.01024956692413,1014.2235699276623
405,16/10/2020,28606.31,28570.72,28842.9,28570.72,35895000000,0.0,272.1800000000003,-35.590000000000146,28243.707142857143,27650.181428571428,28112.029523809524,280.9764205843427,936.0443832136762
406,15/10/2020,28494.2,28323.4,28535.85,28181.54,33013000000,0.0,354.3099999999977,-170.79999999999927,28359.25285714286,27696.362857142853,28065.095714285715,147.90102656070042,887.483919762399
407,14/10/2020,28514.0,28731.3,28792.56,28461.73,37248000000,-0.01,330.83000000000175,217.29999999999927,28384.742857142857,27770.217857142856,28038.13523809524,158.1591507239015,863.3779356731985
408,13/10/2020,28679.81,28764.95,28808.84,28604.35,52827000000,-0.01,204.4900000000016,85.13999999999942,28429.907142857144,27895.557857142856,28003.953333333335,192.538889901149,819.9821105880679
409,12/10/2020,28837.52,28671.12,28957.9,28659.67,49368000000,0.01,298.2300000000032,-166.40000000000146,28519.435714285715,28062.409285714286,27976.17238095238,217.74176378403803,778.4036446280184
410,9/10/2020,28586.9,28533.61,28676.29,28440.63,32648000000,0.01,235.65999999999985,-53.29000000000087,28559.165714285715,28200.108571428573,27948.978571428575,197.3150428353402,744.2801126887624
411,8/10/2020,28425.51,28348.86,28459.13,28265.56,31583000000,0.0,193.5699999999997,-76.64999999999782,28592.035714285714,28336.219999999998,27953.840952380953,136.37521999655144,747.1764189735824
412,7/10/2020,28303.46,27971.36,28369.66,27971.36,33019000000,0.02,398.2999999999993,-332.09999999999854,28548.77142857143,28396.239285714284,27949.711428571427,173.95344323935652,744.8803804329905
413,6/10/2020,27772.76,28214.24,28354.48,27728.03,43844000000,-0.01,626.4500000000007,441.4800000000032,28445.708571428575,28402.480714285713,27946.144761904765,343.12797206704437,745.5724577043674
414,5/10/2020,28148.64,27825.42,28162.64,27825.42,32253000000,0.02,337.22000000000116,-323.22000000000116,28393.514285714286,28389.128571428573,27977.983333333334,358.4543541314596,738.9187897424639
415,2/10/2020,27682.81,27536.39,27861.43,27382.94,39582000000,0.0,478.4900000000016,-146.4200000000019,28251.08571428571,28340.49642857143,28014.06714285714,418.74240370720435,702.5359557151193
416,1/10/2020,27816.9,27940.63,28041.46,27669.26,37565000000,0.0,372.2000000000007,123.72999999999956,28105.282857142858,28312.359285714283,28076.700476190475,353.05192133416404,614.0061800225446
417,30/09/2020,27781.7,27514.64,28026.33,27511.06,45515000000,0.01,515.2700000000004,-267.0600000000013,27990.254285714287,28274.71,28130.157142857144,296.64899077729694,527.1396582240179
418,29/09/2020,27452.66,27560.24,27605.6,27338.09,30670000000,0.0,267.5099999999984,107.58000000000175,27851.27571428571,28221.655714285716,28174.571904761906,286.46073563848427,411.2379863622627
419,28/09/2020,27584.06,27362.14,27722.6,27362.14,40506000000,0.02,360.4599999999991,-221.9200000000019,27748.504285714287,28148.63785714286,28180.32761904762,218.0819274093016,401.5145097379975
420,25/09/2020,27173.96,26694.51,27239.29,26635.38,39173000000,0.01,603.9099999999999,-479.4500000000007,27662.961428571427,28054.335,28155.974285714285,306.498530744084,446.0731939904207
421,24/09/2020,26815.44,26716.09,27094.85,26537.01,44878000000,0.0,557.8400000000001,-99.34999999999854,27472.504285714287,27933.009285714284,28083.587142857148,363.3500448088535,530.7713995238843
422,23/09/2020,26763.13,27413.6,27464.46,26716.12,46320000000,-0.02,748.3400000000001,650.4699999999975,27341.12142857143,27796.10357142857,28007.37142857143,434.030092675991,599.0636983944067
423,22/09/2020,27288.18,27170.34,27333.09,26989.93,42333000000,0.01,343.15999999999985,-117.84000000000015,27265.59,27685.43642857143,27963.436190476194,380.08667805390724,616.9625141091617
424,21/09/2020,27147.7,27484.71,27484.71,26715.15,52366000000,-0.02,769.5599999999977,337.0099999999984,27175.018571428573,27582.636428571426,27908.146190476193,304.6586973675404,636.192364341091
425,18/09/2020,27657.42,27864.87,27946.69,27487.97,70389000000,-0.01,458.7199999999975,207.45000000000073,27204.27,27527.772857142856,27882.52714285714,343.15652021693535,634.8767133173013
426,17/09/2020,27901.98,27834.18,28056.79,27647.93,43989000000,0.0,408.8600000000006,-67.79999999999927,27249.687142857143,27499.095714285715,27848.987619047617,415.26260088189764,612.9544321890523
427,16/09/2020,28032.38,28031.69,28364.77,28021.67,41665000000,0.0,343.1000000000022,-0.6900000000023283,27372.31857142857,27517.640000000003,27826.996190476188,506.00764218371484,596.7177048705039
428,15/09/2020,27995.6,28139.76,28231.06,27931.45,41889000000,0.0,299.6100000000006,144.15999999999985,27540.91285714286,27506.70857142857,27802.310476190472,485.7400140244636,577.2822672713288
